date,price,bedrooms,bathrooms,sqft_living,floors,sqft_above,sqft_basement,street,city,statezip,price_per_sqft
2014-06-20,203000.0,3.0,1.0,1150,1.0,1150,0,1226 S 130th Pl,Burien,WA 98168,176.52173913043478
2014-06-20,456000.0,3.0,1.5,1440,1.0,1440,0,24972 SE 30th St,Sammamish,WA 98075,316.6666666666667
2014-06-20,547000.0,5.0,2.5,2200,1.5,1420,780,8007 Fremont Ave N,Seattle,WA 98103,248.63636363636363
2014-06-20,280000.0,3.0,2.0,1470,1.0,1470,0,23825 14th Ave S,Des Moines,WA 98198,190.47619047619048
2014-06-20,640000.0,2.0,1.75,1760,1.0,880,880,3526 Ashworth Ave N,Seattle,WA 98103,363.6363636363636
2014-06-20,477000.0,3.0,1.75,1780,1.0,1210,570,14815 108th Pl NE,Bothell,WA 98011,267.97752808988764
2014-06-20,455000.0,4.0,2.25,2450,1.0,1650,800,16406 8th Ave SW,Burien,WA 98166,185.71428571428572
2014-06-20,587206.0,3.0,3.5,1890,2.0,1640,250,723 N 43rd St,Seattle,WA 98103,310.6910052910053
2014-06-20,425000.0,3.0,2.5,2540,2.0,2540,0,824 Chelan Pl NE,Renton,WA 98059,167.3228346456693
2014-06-20,511500.0,4.0,1.0,1360,1.5,1360,0,7714 37th Ave NE,Seattle,WA 98115,376.1029411764706
2014-06-20,218000.0,2.0,2.0,1310,2.0,1310,0,28107 240th Ave SE,Maple Valley,WA 98038,166.41221374045801
2014-06-20,332000.0,3.0,2.0,1510,1.0,1510,0,1015 SW 150th St,Burien,WA 98166,219.86754966887418
2014-06-20,291000.0,3.0,1.5,1860,1.0,1140,720,24815 180th Ave SE,Covington,WA 98042,156.4516129032258
2014-06-20,279000.0,4.0,2.0,2200,1.0,1100,1100,1809 Glenwood Ave SE,Renton,WA 98058,126.81818181818181
2014-06-20,950000.0,4.0,2.5,3360,2.0,3360,0,4926 119th Pl NE,Kirkland,WA 98033,282.73809523809524
2014-06-20,970500.0,3.0,2.75,2470,2.0,2470,0,4511 87th Ave SE,Mercer Island,WA 98040,392.914979757085
2014-06-20,412000.0,2.0,1.0,1260,1.0,690,570,8329 27th Ave NW,Seattle,WA 98117,326.984126984127
2014-06-20,400000.0,3.0,1.0,1430,1.5,1430,0,12231 Densmore Ave N,Seattle,WA 98133,279.72027972027973
2014-06-20,200000.0,3.0,2.25,1230,1.5,1230,0,804 12th St NE,Auburn,WA 98002,162.60162601626016
2014-06-20,397000.0,4.0,2.5,2320,2.0,2320,0,1000 Mountain View Blvd SE,North Bend,WA 98045,171.1206896551724
2014-06-20,715000.0,4.0,2.5,3290,2.0,3290,0,918 272nd Pl SE,Sammamish,WA 98075,217.32522796352583
2014-06-20,371000.0,4.0,2.5,2550,2.0,2550,0,27815 256th Ct SE,Maple Valley,WA 98038,145.49019607843138
2014-06-20,458000.0,3.0,2.5,1870,2.0,1870,0,8927 NE 176th St,Bothell,WA 98011,244.91978609625667
2014-06-20,436500.0,5.0,3.0,3110,1.0,1790,1320,16021-16299 Waynita Way NE,Bothell,WA 98011,140.35369774919613
2014-06-20,329950.0,3.0,2.5,1820,2.0,1820,0,1142 S 23rd St,Renton,WA 98055,181.2912087912088
2014-06-20,950000.0,3.0,3.25,3050,1.0,1650,1400,554-598 S 239th St,Des Moines,WA 98198,311.4754098360656
2014-06-20,282000.0,4.0,2.0,1890,2.0,1890,0,10125 SE 242nd Pl,Kent,WA 98030,149.20634920634922
2014-06-20,250000.0,1.0,1.0,800,1.0,680,120,12419 20th Ave S,Seattle,WA 98168,312.5
2014-06-20,400000.0,4.0,1.75,2670,2.0,2670,0,38107 212th Ave SE,Auburn,WA 98092,149.81273408239701
2014-06-20,681500.0,5.0,2.75,3260,1.0,1630,1630,17813 NE 8th Pl,Bellevue,WA 98008,209.04907975460122
2014-06-20,200000.0,2.0,1.0,860,1.0,860,0,12824 7th Ave S,Burien,WA 98168,232.5581395348837
2014-06-20,995000.0,4.0,4.5,3850,2.0,3000,850,5659 178th Ave SE,Bellevue,WA 98006,258.4415584415584
2014-06-20,355000.0,4.0,2.5,2040,2.0,2040,0,11830 6th Pl SW,Seattle,WA 98146,174.01960784313727
2014-06-20,425000.0,3.0,2.25,1790,1.0,1290,500,16544 189th Ave NE,Woodinville,WA 98072,237.43016759776538
2014-06-20,869000.0,4.0,3.0,3740,2.0,3060,680,16534 NE 169th Pl,Woodinville,WA 98072,232.35294117647058
2014-06-20,915000.0,3.0,3.25,2660,2.0,2170,490,3414 E Denny Way,Seattle,WA 98122,343.98496240601503
2014-06-20,925000.0,4.0,2.0,3140,1.0,2040,1100,8211 Sedgewick Ln,Mercer Island,WA 98040,294.5859872611465
2014-06-20,390000.0,3.0,1.0,1160,1.5,1160,0,4146 20th Ave SW,Seattle,WA 98106,336.2068965517241
2014-06-20,330000.0,3.0,2.25,1860,2.0,1860,0,23217 SE 239th St,Maple Valley,WA 98038,177.41935483870967
2014-06-20,482500.0,4.0,3.0,1630,1.0,1110,520,12033 20th Ave NE,Seattle,WA 98125,296.0122699386503
2014-06-20,525000.0,3.0,2.25,1750,3.0,1750,0,2619 NW 60th St,Seattle,WA 98107,300.0
2014-06-20,237000.0,3.0,1.0,1300,1.0,1300,0,10241 126th Ave SE,Renton,WA 98056,182.30769230769232
2014-06-20,205000.0,3.0,1.0,960,1.0,960,0,604 Cedar Dr SE,Auburn,WA 98002,213.54166666666666
2014-06-20,623000.0,3.0,2.5,1850,2.0,1850,0,12833 NE 101st Pl,Kirkland,WA 98033,336.7567567567568
2014-06-20,565000.0,4.0,2.75,3260,2.0,3260,0,16222 SE 135th Pl,Renton,WA 98059,173.31288343558282
2014-06-20,400000.0,4.0,2.25,2420,1.0,1400,1020,17812-17818 Stone Ave N,Shoreline,WA 98133,165.28925619834712
2014-06-20,405000.0,3.0,1.0,1460,1.5,1460,0,1321 208th Ave NE,Sammamish,WA 98074,277.3972602739726
2014-06-20,337000.0,4.0,3.0,2240,2.0,2240,0,14532-14536 31st Ave NE,Shoreline,WA 98155,150.44642857142858
2014-06-20,355000.0,2.0,1.0,1240,1.0,1000,240,11516 103rd Ave SW,Vashon,WA 98070,286.2903225806452
2014-06-20,885000.0,3.0,2.25,2060,1.0,1610,450,7031 81st Ave SE,Mercer Island,WA 98040,429.6116504854369
2014-06-20,420000.0,5.0,2.75,2280,1.0,1300,980,504 NW 175th Ct,Shoreline,WA 98177,184.21052631578948
2014-06-20,448000.0,4.0,2.5,2510,2.0,2510,0,27498 254th Pl SE,Maple Valley,WA 98038,178.48605577689244
2014-06-20,800000.0,4.0,2.75,3150,2.0,3150,0,1105 273rd Pl SE,Sammamish,WA 98075,253.96825396825398
2014-06-20,830000.0,5.0,2.25,2780,2.0,2780,0,14111 NE 4th St,Bellevue,WA 98007,298.56115107913666
2014-06-20,725000.0,6.0,1.75,2380,2.0,2380,0,4554 Latona Ave NE,Seattle,WA 98105,304.6218487394958
2014-06-20,780000.0,3.0,2.25,2140,2.0,2140,0,537 N 66th St,Seattle,WA 98103,364.4859813084112
2014-06-20,325000.0,2.0,1.0,840,1.0,840,0,7901-7911 39th Ave SW,Seattle,WA 98136,386.9047619047619
2014-06-20,488800.0,4.0,2.25,2170,1.0,1300,870,6438 131st Ave SE,Bellevue,WA 98006,225.25345622119815
2014-06-20,489000.0,4.0,2.0,2120,1.0,1060,1060,10822-10830 24th Ave NE,Seattle,WA 98125,230.66037735849056
2014-06-20,595000.0,3.0,2.75,3290,2.0,3290,0,3616 Lincoln Ave NE,Newcastle,WA 98056,180.85106382978722
2014-06-20,359900.0,5.0,2.25,2290,1.0,1290,1000,13038 SE 184th Pl,Renton,WA 98058,157.16157205240174
2014-06-20,925000.0,4.0,2.75,3730,2.0,3730,0,625 212th Ave SE,Sammamish,WA 98074,247.98927613941018
2014-06-20,625000.0,3.0,2.5,2440,2.0,2440,0,4754 26th Ave SW,Seattle,WA 98106,256.1475409836066
2014-06-20,339990.0,3.0,2.5,2570,2.0,2570,0,5703 Charlotte Ave SE,Auburn,WA 98092,132.29182879377433
2014-06-20,775950.0,4.0,2.5,2970,2.0,2970,0,16904 NE 116th St,Redmond,WA 98052,261.26262626262627
2014-06-20,420000.0,5.0,3.0,2630,2.0,1670,960,3608 NE Sunset Blvd,Renton,WA 98056,159.6958174904943
2014-06-20,654000.0,3.0,3.25,1530,2.0,1280,250,1806 15th Ave,Seattle,WA 98122,427.45098039215685
2014-06-20,725000.0,3.0,3.5,3690,2.0,3690,0,34809 SE Garden Ct,Snoqualmie,WA 98065,196.4769647696477
2014-06-21,375000.0,2.0,1.0,1230,2.0,830,400,3257 NW Market St,Seattle,WA 98107,304.8780487804878
2014-06-21,639500.0,4.0,2.25,2330,2.0,2330,0,14106 176th Ave NE,Redmond,WA 98052,274.46351931330474
2014-06-21,849000.0,4.0,2.0,2160,1.5,2160,0,4103 Hillcrest Ave SW,Seattle,WA 98116,393.05555555555554
2014-06-21,418000.0,4.0,1.5,1550,1.0,1000,550,1015 158th Pl SE,Bellevue,WA 98008,269.6774193548387
2014-06-21,442900.0,4.0,1.75,1780,1.0,890,890,3423 33rd Ave W,Seattle,WA 98199,248.82022471910113
2014-06-21,750000.0,3.0,1.75,2610,1.5,1680,930,7523 Mary Ave NW,Seattle,WA 98117,287.35632183908046
2014-06-21,930000.0,3.0,2.5,3290,2.0,3290,0,14845 NE 73rd Way,Redmond,WA 98052,282.67477203647417
2014-06-22,565000.0,2.0,1.75,1330,1.0,960,370,3009 W Emerson St,Seattle,WA 98199,424.812030075188
2014-06-22,874150.0,4.0,3.5,3530,2.0,2570,960,7321 NE 120th St,Kirkland,WA 98034,247.6345609065156
2014-06-22,545000.0,4.0,2.5,2090,2.0,2090,0,25733 SE 39th St,Issaquah,WA 98029,260.76555023923447
2014-06-22,500000.0,4.0,2.5,2040,1.0,1420,620,5803 129th Ave SE,Bellevue,WA 98006,245.09803921568627
2014-06-22,687000.0,4.0,2.5,2370,2.0,2370,0,13010 NE 74th St,Kirkland,WA 98033,289.873417721519
2014-06-22,810000.0,4.0,2.5,2810,2.0,2810,0,15031 SE 66th St,Bellevue,WA 98006,288.2562277580071
2014-06-22,439500.0,3.0,2.5,2050,1.0,1570,480,14710 255th Ave SE,Issaquah,WA 98027,214.390243902439
2014-06-22,802000.0,3.0,1.75,2870,1.5,1840,1030,2727 32nd Ave S,Seattle,WA 98144,279.4425087108014
2014-06-22,732600.0,4.0,2.5,2130,1.0,1230,900,507 130th Pl SE,Bellevue,WA 98005,343.943661971831
2014-06-22,374000.0,4.0,2.5,2580,2.0,2580,0,243 Edmonds Pl NE,Renton,WA 98056,144.96124031007753
2014-06-22,330000.0,4.0,2.5,2380,2.0,2380,0,3430 S 173rd St,SeaTac,WA 98188,138.65546218487395
2014-06-23,365000.0,4.0,2.0,1940,1.0,1940,0,4125 158th Ave SE,Bellevue,WA 98006,188.1443298969072
2014-06-23,290900.0,2.0,2.0,1610,2.0,1610,0,13301 56th Ave S,Tukwila,WA 98178,180.6832298136646
2014-06-23,577000.0,3.0,2.5,2060,1.0,1330,730,4045 46th Ave SW,Seattle,WA 98116,280.09708737864077
2014-06-23,280000.0,2.0,1.0,1010,1.0,1010,0,107 E 3rd St,North Bend,WA 98045,277.2277227722772
2014-06-23,675000.0,4.0,2.5,2810,2.0,2810,0,22120 NE 26th Pl,Sammamish,WA 98074,240.2135231316726
2014-06-23,800000.0,3.0,2.25,2380,1.0,1450,930,7234 91st Ave SE,Mercer Island,WA 98040,336.1344537815126
2014-06-23,299995.0,2.0,1.0,1060,1.0,1060,0,1212 NE 162nd St,Shoreline,WA 98155,283.0141509433962
2014-06-23,440000.0,3.0,1.75,1560,1.0,1250,310,8919 NE 142nd Way,Kirkland,WA 98034,282.05128205128204
2014-06-23,249500.0,2.0,1.75,1500,1.0,1500,0,26449 171st Ave SE,Covington,WA 98042,166.33333333333334
2014-06-23,690000.0,2.0,1.0,970,1.0,970,0,4017 Corliss Ave N,Seattle,WA 98103,711.340206185567
2014-06-23,235000.0,3.0,1.0,1170,1.0,1170,0,766 Union Ave NE,Renton,WA 98059,200.85470085470087
2014-06-23,320000.0,3.0,2.5,2280,2.0,2280,0,27515 44th Pl S,Auburn,WA 98001,140.35087719298247
2014-06-23,350000.0,7.0,3.0,2800,1.0,1400,1400,2023 Harrington Pl NE,Renton,WA 98056,125.0
2014-06-23,334000.0,4.0,1.5,1150,1.5,1150,0,13260 126 Ct NE,Kirkland,WA 98034,290.4347826086956
2014-06-23,235000.0,6.0,3.0,2180,2.0,2180,0,33015 22nd Pl S,Federal Way,WA 98003,107.79816513761467
2014-06-23,442000.0,4.0,2.5,2520,2.0,2520,0,4508 NE 26th Ct,Renton,WA 98059,175.3968253968254
2014-06-23,264000.0,3.0,1.75,1760,1.0,1760,0,2712 SW 322nd Pl,Federal Way,WA 98023,150.0
2014-06-23,275000.0,2.0,1.0,1180,1.0,1180,0,16341 Interlake Ave N,Shoreline,WA 98133,233.05084745762713
2014-06-23,430000.0,2.0,1.5,950,1.0,950,0,8520 Interlake Ave N,Seattle,WA 98103,452.63157894736844
2014-06-23,550000.0,3.0,2.5,1900,2.0,1900,0,268 145th Pl SE,Bellevue,WA 98007,289.4736842105263
2014-06-23,775000.0,4.0,2.5,2300,2.0,2300,0,9009 27th Ave NE,Seattle,WA 98115,336.95652173913044
2014-06-23,603500.0,6.0,2.75,2660,1.0,1550,1110,12526 SE 61st St,Bellevue,WA 98006,226.8796992481203
2014-06-23,230000.0,3.0,1.0,1530,1.5,1530,0,24727 SE Mud Mountain Rd,Enumclaw,WA 98022,150.32679738562092
2014-06-23,449000.0,4.0,2.5,1850,1.0,1230,620,7117 31st Ave SW,Seattle,WA 98126,242.7027027027027
2014-06-23,420000.0,3.0,2.0,1200,1.0,880,320,3049 NE 90th St,Seattle,WA 98115,350.0
2014-06-23,735000.0,4.0,2.25,2270,1.0,1340,930,3613 40th Ave W,Seattle,WA 98199,323.7885462555066
2014-06-23,200000.0,3.0,1.5,1090,1.0,1090,0,17335 SE 265th St,Covington,WA 98042,183.4862385321101
2014-06-23,286000.0,3.0,2.75,1100,2.0,780,320,4733 Delridge Way SW,Seattle,WA 98106,260.0
2014-06-23,579000.0,3.0,2.5,1640,3.0,1640,0,129 25th Ave E,Seattle,WA 98112,353.0487804878049
2014-06-23,345100.0,3.0,3.75,1950,1.0,1360,590,10636 60th Ave S,Seattle,WA 98178,176.97435897435898
2014-06-23,350000.0,3.0,1.75,1660,1.5,1660,0,1301 N 169th St,Shoreline,WA 98133,210.84337349397592
2014-06-23,291500.0,3.0,1.0,880,1.5,880,0,16529 10th Ave NE,Shoreline,WA 98155,331.25
2014-06-23,649950.0,3.0,2.5,1500,2.0,1200,300,2811 14th Ave W,Seattle,WA 98119,433.3
2014-06-23,458500.0,3.0,2.0,1890,2.0,1430,460,6539 41st Ave SW,Seattle,WA 98136,242.59259259259258
2014-06-23,500000.0,3.0,1.0,1150,2.0,1150,0,3947 SW Austin St,Seattle,WA 98136,434.7826086956522
2014-06-23,362300.0,3.0,2.5,2430,2.0,2430,0,9226 S 247th Pl,Kent,WA 98030,149.09465020576133
2014-06-23,324000.0,4.0,1.75,2110,1.0,1170,940,17403 159th Ave SE,Renton,WA 98058,153.55450236966826
2014-06-23,495000.0,3.0,2.0,2950,2.0,2310,640,2433 SW 149th St,Burien,WA 98166,167.79661016949152
2014-06-23,233500.0,3.0,2.25,1650,2.0,1650,0,23441 130th Ave SE,Kent,WA 98031,141.5151515151515
2014-06-23,479000.0,3.0,2.25,2110,2.0,2110,0,15965 176th Ave NE,Woodinville,WA 98072,227.01421800947867
2014-06-23,322200.0,4.0,2.25,2010,2.0,2010,0,25417 167th Pl SE,Covington,WA 98042,160.29850746268656
2014-06-23,835000.0,4.0,2.5,3030,2.0,3030,0,5420 239th Pl NE,Redmond,WA 98053,275.57755775577556
2014-06-23,347000.0,3.0,1.0,1270,1.0,1270,0,10624 Sunrise Dr,Bothell,WA 98011,273.2283464566929
2014-06-23,725000.0,3.0,1.75,1610,1.0,1610,0,10905 NE 48th St,Kirkland,WA 98033,450.3105590062112
2014-06-23,345000.0,3.0,1.0,1140,2.0,1140,0,115 28th Ave S,Seattle,WA 98144,302.63157894736844
2014-06-23,345950.0,3.0,2.5,2110,2.0,2110,0,14150-14198 SE 238th Ln,Kent,WA 98042,163.95734597156397
2014-06-23,550000.0,3.0,1.75,1840,1.0,1840,0,13820 NE 72nd Pl,Redmond,WA 98052,298.9130434782609
2014-06-23,399950.0,3.0,1.75,1560,1.0,810,750,3630 NE 123rd St,Seattle,WA 98125,256.37820512820514
2014-06-23,269500.0,3.0,1.75,1840,1.0,1240,600,23309 115th Pl SE,Kent,WA 98031,146.4673913043478
2014-06-23,494000.0,4.0,2.5,1830,1.0,1540,290,1220 NW 199th Pl,Shoreline,WA 98177,269.94535519125685
2014-06-23,453000.0,4.0,1.75,2120,1.0,1060,1060,15619 SE 9th St,Bellevue,WA 98008,213.67924528301887
2014-06-23,442500.0,3.0,1.75,1600,1.0,1050,550,13832 125th Ave NE,Kirkland,WA 98034,276.5625
2014-06-23,235000.0,4.0,1.75,1450,1.5,1180,270,4414 S 140th St,Tukwila,WA 98168,162.06896551724137
2014-06-23,389800.0,3.0,1.75,1880,1.0,1880,0,2310 NE 191st St,Lake Forest Park,WA 98155,207.3404255319149
2014-06-23,346000.0,3.0,1.75,1270,1.0,880,390,651 SW 134th St,Burien,WA 98146,272.4409448818898
2014-06-23,360000.0,4.0,1.5,1720,1.0,1720,0,13505 16th Ave NE,Seattle,WA 98125,209.30232558139534
2014-06-23,650000.0,4.0,2.5,2400,2.0,2400,0,23836 SE 41st St,Issaquah,WA 98029,270.8333333333333
2014-06-23,290000.0,3.0,1.0,1150,1.0,990,160,16232 11th Ave NE,Shoreline,WA 98155,252.17391304347825
2014-06-23,234000.0,2.0,1.0,870,1.0,870,0,11062 25th Ave SW,Seattle,WA 98146,268.9655172413793
2014-06-23,260000.0,4.0,2.5,2000,2.0,2000,0,29204 202nd Ave SE,Kent,WA 98042,130.0
2014-06-23,349900.0,3.0,2.0,2420,1.0,1210,1210,16729 Tiger Mountain Rd SE,Issaquah,WA 98027,144.58677685950414
2014-06-23,275000.0,3.0,1.0,1080,1.0,1080,0,2350 N 178th St,Shoreline,WA 98133,254.62962962962962
2014-06-23,725000.0,4.0,2.5,3420,2.0,3420,0,18639 NE 202nd St,Woodinville,WA 98077,211.98830409356725
2014-06-23,375000.0,4.0,2.5,1870,2.0,1870,0,10309 SE 190th Pl,Renton,WA 98055,200.53475935828877
2014-06-23,806000.0,4.0,2.5,2500,1.0,2500,0,8510 258th Ave NE,Redmond,WA 98053,322.4
2014-06-23,470000.0,3.0,2.5,2150,2.0,2150,0,1815 Ilwaco Ave NE,Renton,WA 98059,218.6046511627907
2014-06-23,490000.0,3.0,2.25,1470,2.0,1080,390,6506 3rd Ave NW,Seattle,WA 98117,333.3333333333333
2014-06-23,615000.0,5.0,2.0,2130,1.5,1270,860,3220 44th Ave SW,Seattle,WA 98116,288.7323943661972
2014-06-23,249000.0,3.0,1.0,1000,1.0,1000,0,31825 197th Ave SE,Kent,WA 98042,249.0
2014-06-23,396500.0,3.0,1.75,2390,1.0,1350,1040,13040 3rd Ave NE,Seattle,WA 98125,165.89958158995816
2014-06-23,405000.0,2.0,1.0,860,1.0,860,0,6301-6399 17th Ave NW,Seattle,WA 98107,470.93023255813955
2014-06-23,560000.0,3.0,2.5,1960,2.0,1960,0,12637 SE 79th Ct,Newcastle,WA 98056,285.7142857142857
2014-06-23,459950.0,4.0,2.5,2000,2.0,2000,0,8928 NE 176th St,Bothell,WA 98011,229.975
2014-06-23,265000.0,3.0,1.0,1620,1.5,1620,0,10005 16th Ave S,Seattle,WA 98168,163.58024691358025
2014-06-23,502000.0,6.0,2.5,2890,1.0,1630,1260,2413 171 Ave SE,Bellevue,WA 98008,173.7024221453287
2014-06-23,430000.0,3.0,1.75,1300,1.0,1300,0,1429 224th Ave NE,Sammamish,WA 98074,330.7692307692308
2014-06-23,525000.0,2.0,1.0,1080,1.0,1080,0,5130 Palatine Ave N,Seattle,WA 98103,486.1111111111111
2014-06-23,415000.0,4.0,2.5,2170,1.0,1350,820,10842 Garden Pl S,Seattle,WA 98178,191.2442396313364
2014-06-23,600000.0,3.0,2.5,2260,2.0,2260,0,20322 NE 34th Ct,Sammamish,WA 98074,265.4867256637168
2014-06-23,225000.0,3.0,1.75,1580,1.0,1580,0,31711 7th Pl S,Federal Way,WA 98003,142.40506329113924
2014-06-23,300000.0,4.0,2.5,2620,2.0,2620,0,17001 SE 263rd St,Covington,WA 98042,114.50381679389314
2014-06-23,491234.0,4.0,2.5,1540,2.0,1540,0,2520 Mulberry Walk NE,Issaquah,WA 98029,318.9831168831169
2014-06-23,905000.0,4.0,3.25,3440,2.0,3440,0,1630 28th Ave NE,Issaquah,WA 98029,263.0813953488372
2014-06-23,199950.0,5.0,2.5,1740,1.0,1740,0,23459 27th Ave S,Des Moines,WA 98198,114.91379310344827
2014-06-23,450000.0,4.0,1.75,2160,1.0,1260,900,8309 24th Ave NW,Seattle,WA 98117,208.33333333333334
2014-06-23,899000.0,3.0,1.0,1480,2.0,1480,0,4432 92nd Ave NE,Yarrow Point,WA 98004,607.4324324324324
2014-06-23,649000.0,2.0,1.75,2260,2.0,1890,370,29836 NE Tolt Hill Rd,Carnation,WA 98014,287.16814159292034
2014-06-23,780000.0,4.0,3.5,3910,2.0,2490,1420,13045 205th Pl SE,Issaquah,WA 98027,199.48849104859335
2014-06-23,400000.0,4.0,1.75,1700,1.5,1340,360,19744 324th Ave NE,Duvall,WA 98019,235.2941176470588
2014-06-23,831500.0,5.0,2.5,4470,2.5,4470,0,15002 191st Ave NE,Woodinville,WA 98072,186.0178970917226
2014-06-23,471001.0,3.0,1.75,1800,1.0,900,900,719 N 80th St,Seattle,WA 98103,261.6672222222222
2014-06-23,385000.0,3.0,3.25,1630,3.0,1630,0,353 N 105th St,Seattle,WA 98133,236.19631901840492
2014-06-23,326000.0,3.0,1.0,1030,1.0,1030,0,13110 NE 193rd Pl,Woodinville,WA 98072,316.50485436893206
2014-06-23,335000.0,1.0,1.0,720,1.0,720,0,7325 18th Ave NW,Seattle,WA 98117,465.27777777777777
2014-06-23,320000.0,4.0,1.5,1890,1.0,1890,0,30841-30959 132nd Ave SE,Auburn,WA 98092,169.31216931216932
2014-06-23,300000.0,4.0,2.5,1840,2.0,1840,0,11831 SE 232nd Pl,Kent,WA 98031,163.04347826086956
2014-06-23,269950.0,4.0,2.5,2540,2.0,2540,0,25209 45th Ave S,Kent,WA 98032,106.27952755905511
2014-06-23,590000.0,4.0,2.5,3220,1.5,3220,0,16429 NE 18th St,Bellevue,WA 98008,183.22981366459626
2014-06-23,750000.0,3.0,2.0,1820,1.5,1720,100,2160 50th Ave SW,Seattle,WA 98116,412.0879120879121
2014-06-23,239950.0,3.0,1.75,1230,1.0,1230,0,26119 185th Pl SE,Covington,WA 98042,195.08130081300814
2014-06-23,215000.0,3.0,2.0,1340,1.0,1340,0,2730 S 146th St,SeaTac,WA 98168,160.44776119402985
2014-06-23,165000.0,3.0,1.0,1200,1.0,1200,0,14301 Interurban Ave S,Tukwila,WA 98168,137.5
2014-06-23,261350.0,3.0,1.75,1390,1.0,1390,0,157 SW 313th St,Federal Way,WA 98023,188.02158273381295
2014-06-23,569000.0,4.0,2.0,1730,1.0,1060,670,720 N 46th St,Seattle,WA 98103,328.9017341040462
2014-06-23,425000.0,3.0,2.25,1580,1.0,1180,400,27514 NE 31st Ct,Redmond,WA 98053,268.9873417721519
2014-06-23,800000.0,4.0,3.0,3520,1.0,1980,1540,301 NW 54th St,Seattle,WA 98107,227.27272727272728
2014-06-23,715000.0,4.0,2.5,2650,1.0,1680,970,23264 SE 54th Pl,Issaquah,WA 98029,269.811320754717
2014-06-23,337000.0,3.0,1.75,1310,1.0,1310,0,14830 203rd Ave SE,Renton,WA 98059,257.2519083969466
2014-06-23,560000.0,4.0,2.5,2300,2.0,2300,0,22912 NE 19th Dr,Sammamish,WA 98074,243.47826086956522
2014-06-23,449500.0,3.0,2.25,1780,1.0,1340,440,9413 NE 137th St,Kirkland,WA 98034,252.52808988764045
2014-06-23,660000.0,3.0,3.25,1980,3.0,1980,0,4318 Corliss Ave N,Seattle,WA 98103,333.3333333333333
2014-06-23,685000.0,2.0,1.5,1300,1.0,1300,0,1407 19th Ave,Seattle,WA 98122,526.9230769230769
2014-06-23,905000.0,5.0,3.5,3500,2.0,2570,930,15563 SE 67th Pl,Bellevue,WA 98006,258.57142857142856
2014-06-23,403500.0,3.0,1.0,1830,1.0,1200,630,13337 30th Ave NE,Seattle,WA 98125,220.49180327868854
2014-06-23,405000.0,3.0,2.25,1520,3.0,1520,0,8502 Interlake Ave N,Seattle,WA 98103,266.44736842105266
2014-06-23,385000.0,4.0,2.75,2700,2.0,2700,0,18901 SE 281st St,Kent,WA 98042,142.59259259259258
2014-06-23,285000.0,3.0,2.5,1660,2.0,1660,0,27924-27998 150th Pl SE,Kent,WA 98042,171.6867469879518
2014-06-23,249900.0,3.0,2.0,1310,1.0,1310,0,19240 SE 259th Pl,Covington,WA 98042,190.76335877862596
2014-06-23,633634.0,4.0,3.5,2960,2.0,2960,0,34115 SE Ash St,Snoqualmie,WA 98065,214.06554054054055
2014-06-23,329900.0,3.0,2.5,2242,2.0,2242,0,Evergreen Way SE,Auburn,WA 98092,147.14540588760036
2014-06-23,310000.0,3.0,2.5,2540,2.0,2540,0,21720 SE 299th Way,Kent,WA 98042,122.04724409448819
2014-06-23,345000.0,3.0,1.5,1420,2.0,1140,280,1707 22nd Ave S,Seattle,WA 98144,242.95774647887325
2014-06-23,160797.0,3.0,1.5,1270,2.0,1270,0,4018 S Lilac St,Seattle,WA 98108,126.61181102362205
2014-06-23,562500.0,3.0,2.25,1300,2.0,1000,300,2008 Yale Ave E,Seattle,WA 98102,432.6923076923077
2014-06-23,664950.0,5.0,3.0,3190,1.0,1890,1300,7528 S Laurel St,Seattle,WA 98178,208.44827586206895
2014-06-23,515000.0,5.0,3.25,2910,2.0,2040,870,1920C SW Brandon St,Seattle,WA 98106,176.97594501718214
2014-06-23,497000.0,3.0,2.25,1630,2.0,1630,0,1981 24th Ave NE,Issaquah,WA 98029,304.9079754601227
2014-06-23,312891.0,5.0,3.0,2300,2.0,2300,0,33027 47th Pl S,Federal Way,WA 98001,136.0395652173913
2014-06-23,670000.0,3.0,2.5,3310,2.0,2440,870,9400 44th Ave SW,Seattle,WA 98136,202.41691842900303
2014-06-23,362500.0,2.0,1.5,940,2.0,940,0,1124 29th Ave S,Seattle,WA 98144,385.63829787234044
2014-06-23,402101.0,2.0,0.75,1020,2.0,1020,0,902 26th Ave S,Seattle,WA 98144,394.21666666666664
2014-06-24,438000.0,3.0,1.75,1520,1.0,790,730,2302 NE 91st St,Seattle,WA 98115,288.1578947368421
2014-06-24,687500.0,4.0,1.75,2330,1.5,1510,820,7326 9th Ave NW,Seattle,WA 98117,295.06437768240346
2014-06-24,160000.0,3.0,1.5,1010,1.0,1010,0,21416 13th Ave S,Des Moines,WA 98198,158.41584158415841
2014-06-24,415000.0,3.0,1.75,1070,1.0,1070,0,10908 156th Ct NE,Redmond,WA 98052,387.85046728971963
2014-06-24,405000.0,3.0,2.5,3170,2.0,2360,810,29414 2nd Ave SW,Federal Way,WA 98023,127.7602523659306
2014-06-24,880000.0,4.0,2.5,3030,3.0,3030,0,6709 9th Ave NW,Seattle,WA 98117,290.42904290429044
2014-06-24,585000.0,3.0,2.5,2270,2.0,2270,0,10613 SW 138th St,Vashon,WA 98070,257.70925110132157
